Country,Year,Conditions,EF,GDP_pc,Globalisation,GDP,Freedom
Mali,2011,958,0.852,810.1826007,46.419033,12995113407,1
Mali,2012,958,0.852,753.3921936,47.405308,12442036265,3
Mali,2013,958,0.852,778.7970906,47.821995,13242691430,2
Mali,2014,958,,818.4303911,48.860916,14364937997,2
Mauritania,1980,1080,0.653,695.5125919,32.155689,1047924649,3
Mauritania,1981,1080,0.655,712.4473997,32.270515,1105495368,3
Mauritania,1982,1080,0.658,693.7081972,32.704353,1108776010,3
Mauritania,1983,1080,0.661,707.7326084,32.49585,1165170626,3
Mauritania,1984,1080,0.663,633.5964943,32.80542,1074373735,3
Mauritania,1985,1080,0.666,578.2188421,34.659054,1009723326,3
Mauritania,1986,1080,0.668,659.9682085,34.139793,1186628779,3
Mauritania,1987,1080,0.671,726.4173097,33.566917,1344665271,3
Mauritania,1988,1080,0.673,742.4267814,32.763065,1414951854,3
Mauritania,1989,1080,0.675,742.003754,32.569622,1450647019,3
Mauritania,1990,1080,0.677,751.1934824,32.262238,1506914408,3
Mauritania,1991,1080,0.68,1032.612014,31.268316,2133688270,3
Mauritania,1992,1080,0.682,1007.806751,31.035671,2164292208,3
Mauritania,1993,1080,0.684,825.7924725,33.435631,1847350612,3
Mauritania,1994,1080,0.686,840.0502399,32.14703,1944876755,3
Mauritania,1995,1080,0.688,878.7528428,32.447205,2091731421,3
Mauritania,1996,1080,0.689,877.8276666,34.020855,2132081882,3
Mauritania,1997,1080,0.691,834.0455725,32.955406,2072001067,3
Mauritania,1998,1080,0.693,796.8418094,32.618187,2032345832,3
Mauritania,1999,1080,0.695,757.8096814,34.091908,1985924387,3
Mauritania,2000,1080,0.696,660.3047731,34.890789,1779523344,3
Mauritania,2001,1080,0.698,632.2145622,37.09742,1746064719,2
Mauritania,2002,1080,0.7,629.7822957,37.707413,1777058593,2
Mauritania,2003,1080,0.701,711.3824822,38.535374,2051147607,3
Mauritania,2004,1080,0.702,801.7786831,40.213768,2362501023,3
Mauritania,2005,1080,0.704,974.6575859,42.021858,2936019526,2
Mauritania,2006,1080,0.705,1272.082434,42.605755,3919577286,2
Mauritania,2007,1080,0.706,1378.213345,46.524765,4346206809,2
Mauritania,2008,1080,0.708,1610.23921,47.429024,5206444407,3
Mauritania,2009,1080,0.709,1418.939924,46.629662,4714592493,3
Mauritania,2010,1080,0.71,1646.131442,44.080463,5628882266,3
Mauritania,2011,1080,0.711,1919.454524,45.478245,6764635687,3
Mauritania,2012,1080,0.712,1850.384968,49.612698,6728208836,3
Mauritania,2013,1080,0.713,1929.773521,49.409863,7223063170,3
Mauritania,2014,1080,,1715.388838,51.273109,6592537782,3
Mauritius,1980,90,0.472,1171.576087,40.776806,1131788192,2
Mauritius,1981,90,0.472,1165.15842,41.996666,1142393555,2
Mauritius,1982,90,0.472,1086.535025,41.671658,1078408830,1
Mauritius,1983,90,0.472,1088.436401,41.529381,1090276947,1
Mauritius,1984,90,0.471,1027.993975,42.127846,1040557089,1
Mauritius,1985,90,0.471,1054.474835,42.742142,1076121094,1
Mauritius,1986,90,0.471,1422.556552,43.865597,1462900255,1
Mauritius,1987,90,0.471,1815.351405,43.771492,1880852914,1
Mauritius,1988,90,0.471,2046.047998,44.167614,2134517068,1
Mauritius,1989,90,0.47,2075.538168,44.519978,2181930255,1
Mauritius,1990,90,0.47,2506.179312,44.215984,2653480001,1
Mauritius,1991,90,0.47,2669.3277,45.294559,2856890681,1
Mauritius,1992,90,0.47,2973.206977,45.138042,3224267548,1
Mauritius,1993,90,0.469,2973.797821,45.703495,3263368410,1
Mauritius,1994,90,0.469,3197.331024,45.825478,3558137040,1
Mauritius,1995,90,0.469,3599.555202,46.696182,4040345933,1
Mauritius,1996,90,0.469,3899.435192,47.684547,4421943910,1
Mauritius,1997,90,0.469,3646.630626,49.749126,4187367602,1
Mauritius,1998,90,0.468,3593.234081,51.215504,4169664285,1
Mauritius,1999,90,0.468,3695.934909,51.866405,4343710333,1
Mauritius,2000,90,0.468,3929.075495,53.821598,4663313620,1
Mauritius,2001,90,0.468,3856.625227,56.739117,4613630623,1
Mauritius,2002,90,0.468,4018.948897,54.971901,4841310240,1
Mauritius,2003,90,0.468,4793.718179,59.237919,5816553827,1
Mauritius,2004,90,0.467,5388.065784,59.58572,6578844486,1
Mauritius,2005,90,0.467,5282.906022,63.402,6488750453,1
Mauritius,2006,90,0.467,5695.969327,66.598068,7028803366,1
Mauritius,2007,90,0.467,6574.654338,69.166069,8150138757,1
Mauritius,2008,90,0.467,8030.063005,69.382355,9990370016,1
Mauritius,2009,90,0.467,7318.12641,68.160751,9128843109,1
Mauritius,2010,90,0.466,8000.376432,69.319443,10003670690,1
Mauritius,2011,90,0.466,9197.026972,69.643524,11518393367,1
Mauritius,2012,90,0.466,9291.227619,70.523682,11668685524,1
Mauritius,2013,90,0.466,9766.756465,70.673912,12292957324,1
Mauritius,2014,90,,10368.61343,71.764084,13074137210,1
Mexico,1980,370,0.559,3029.887355,43.535564,2.05E+11,2
Mexico,1981,370,0.56,3812.580776,43.722092,2.64E+11,2
Mexico,1982,370,0.56,2612.759171,43.771545,1.85E+11,2
Mexico,1983,370,0.561,2166.461251,44.957302,1.56E+11,2
Mexico,1984,370,0.562,2507.312061,42.305416,1.84E+11,2
Mexico,1985,370,0.563,2607.380251,43.878967,1.95E+11,2
Mexico,1986,370,0.564,1765.184878,45.714615,1.35E+11,2
Mexico,1987,370,0.565,1902.438068,47.042236,1.48E+11,2
Mexico,1988,370,0.566,2302.027017,45.966522,1.82E+11,2
Mexico,1989,370,0.567,2759.445651,44.644073,2.21E+11,2
Mexico,1990,370,0.568,3196.918925,45.158779,2.61E+11,2
Mexico,1991,370,0.569,3756.889937,46.169262,3.13E+11,2
Mexico,1992,370,0.57,4272.785965,49.368893,3.63E+11,2
Mexico,1993,370,0.57,5778.938722,49.230927,5.01E+11,2
Mexico,1994,370,0.571,5976.523587,49.766842,5.28E+11,2
Mexico,1995,370,0.572,4002.174304,54.499615,3.60E+11,2
Mexico,1996,370,0.573,4487.291779,52.548599,4.11E+11,2
Mexico,1997,370,0.574,5370.217511,52.734253,5.00E+11,2
Mexico,1998,370,0.575,5555.737246,53.497814,5.27E+11,2
Mexico,1999,370,0.576,6230.695571,54.946255,6.00E+11,2
Mexico,2000,370,0.577,7232.878809,57.453476,7.08E+11,1
Mexico,2001,370,0.577,7613.176932,58.50071,7.57E+11,1
Mexico,2002,370,0.578,7650.89885,58.293922,7.72E+11,1
Mexico,2003,370,0.579,7120.38477,59.114857,7.29E+11,1
Mexico,2004,370,0.58,7525.465234,59.944984,7.82E+11,1
Mexico,2005,370,0.581,8321.853493,61.741997,8.77E+11,1
Mexico,2006,370,0.582,9125.422624,61.678333,9.75E+11,1
Mexico,2007,370,0.582,9719.920452,62.86837,1.05E+12,1
Mexico,2008,370,0.583,10119.83621,63.464813,1.11E+12,1
Mexico,2009,370,0.584,8104.907579,64.133575,9.00E+11,1
Mexico,2010,370,0.585,9399.970908,64.790665,1.06E+12,2
Mexico,2011,370,0.586,10341.52105,65.557487,1.18E+12,2
Mexico,2012,370,0.586,10376.05767,66.006081,1.20E+12,2
